source_page,region,circ_num,circonscription,inscrits,votants,taux_participation,blancs_nuls,exprimes,parti,candidat,voix,pourcentage,elu
20,HAUT-SASSANDRA,109,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",19944.0,7665.0,38.43,237.0,7428.0,PDCI-RDA,YAO N'GUESSAN JUSTIN INNOCENT,4346,58.51,True
20,HAUT-SASSANDRA,109,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",19944.0,7665.0,38.43,237.0,7428.0,INDEPENDANT,KOUAKOU KOUADIO JEAN-ARSENE,709,9.54,False
20,HAUT-SASSANDRA,109,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",19944.0,7665.0,38.43,237.0,7428.0,RHDP,KOUAKOU KOUASSI HUBERT,2173,29.25,False
20,HAUT-SASSANDRA,109,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",19944.0,7665.0,38.43,237.0,7428.0,INDEPENDANT,AKOTO KOUASSI OLIVIER,2411,23.13,False
20,HAUT-SASSANDRA,109,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",19944.0,7665.0,38.43,237.0,7428.0,RHDP,KOUAKOU KOUADIO GERMAIN,939,9.01,False
20,HAUT-SASSANDRA,110,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",37825.0,10860.0,28.71,436.0,10424.0,PDCI-RDA,KOUASSI TEOPHILE,5907,56.67,True
20,HAUT-SASSANDRA,110,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",37825.0,10860.0,28.71,436.0,10424.0,INDEPENDANT,TRAORE ABOU,658,6.31,False
20,HAUT-SASSANDRA,110,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",37825.0,10860.0,28.71,436.0,10424.0,INDEPENDANT,KOUAME KOUASSI BENSON,437,4.19,False
20,HAUT-SASSANDRA,110,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",37825.0,10860.0,28.71,436.0,10424.0,PDCI-RDA,N'DOUFOU KOUASSI RICHARD,1753,32.93,True
20,HAUT-SASSANDRA,110,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",37825.0,10860.0,28.71,436.0,10424.0,INDEPENDANT,EKRA KOFFI JEAN-JACQUES,1590,29.86,False
20,HAUT-SASSANDRA,110,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",37825.0,10860.0,28.71,436.0,10424.0,RHDP,KOFFI KONIEN MOISE,1163,21.84,False
20,HAUT-SASSANDRA,110,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",37825.0,10860.0,28.71,436.0,10424.0,INDEPENDANT,KOUAKOU ATCHELAUD FAUSTO LEWIS,2500,17.66,False
20,HAUT-SASSANDRA,110,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",37825.0,10860.0,28.71,436.0,10424.0,INDEPENDANT,TRAORE AHMED PARFAIT,4697,33.18,True
20,HAUT-SASSANDRA,110,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",37825.0,10860.0,28.71,436.0,10424.0,PDCI-RDA,KOUAME TIALY HONORE,2516,17.77,False
20,IFFOU,112,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",31073.0,14797.0,47.62,640.0,14157.0,INDEPENDANT,KOUAME KOUADIO JEAN JACQUES,168,1.19,False
20,IFFOU,112,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",31073.0,14797.0,47.62,640.0,14157.0,INDEPENDANT,KOUAKOU KOUADIO,3004,21.22,False
20,IFFOU,112,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",31073.0,14797.0,47.62,640.0,14157.0,RHDP,OUATTARA BAKARY,1074,7.59,False
20,IFFOU,112,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",31073.0,14797.0,47.62,640.0,14157.0,PDCI-RDA,ADI KOUAME ISAC,6704,44.41,False
20,IFFOU,113,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",30711.0,15501.0,50.47,406.0,15095.0,INDEPENDANT,DRAMANE KOUAKOU AMADOU,278,1.84,False
20,IFFOU,113,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",30711.0,15501.0,50.47,406.0,15095.0,RHDP,KOUASSI KOUASSI JEAN CLAUDE,7888,52.26,True
20,IFFOU,113,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",30711.0,15501.0,50.47,406.0,15095.0,INDEPENDANT,KONE MOUSSA,1039,8.91,False
20,IFFOU,113,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",30711.0,15501.0,50.47,406.0,15095.0,INDEPENDANT,NINTANE MAMADOU,1006,8.62,False
21,INDENIE-DJUABLIN,115,"ANIANSSUE, EBILASSOKRO, NIABLE, YAKASSE-FEYASSE",51273.0,22283.0,43.46,498.0,21785.0,INDEPENDANT,KOUAME BELLEBA MYRIAM ASHELEY,51,0.45,False
21,INDENIE-DJUABLIN,115,"ANIANSSUE, EBILASSOKRO, NIABLE, YAKASSE-FEYASSE",51273.0,22283.0,43.46,498.0,21785.0,INDEPENDANT,ASSEMIAN EPSE TAHI AKISSI MARIE-PAUL,32,0.28,False
21,INDENIE-DJUABLIN,116,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",28087.0,11675.0,41.57,423.0,11252.0,INDEPENDANT,BEUGRE KOFFI BOAFFE BRICE CYRILE,122,1.08,False
21,INDENIE-DJUABLIN,116,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",28087.0,11675.0,41.57,423.0,11252.0,PDCI-RDA,MANDODJA M'BIA ROGER,5226,46.45,False
21,INDENIE-DJUABLIN,116,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",28087.0,11675.0,41.57,423.0,11252.0,INDEPENDANT,BARRY SOULEYMANE,54,0.7,False
21,INDENIE-DJUABLIN,116,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",28087.0,11675.0,41.57,423.0,11252.0,INDEPENDANT,KAMBIRE SIE,68,0.89,False
21,INDENIE-DJUABLIN,117,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",17960.0,8130.0,45.27,470.0,7660.0,RHDP,ABOULAYE NANGO,3308,43.19,True
21,INDENIE-DJUABLIN,117,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",17960.0,8130.0,45.27,470.0,7660.0,INDEPENDANT,KOUAKOU ADOU LEON,1051,13.72,False
21,INDENIE-DJUABLIN,117,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",17960.0,8130.0,45.27,470.0,7660.0,PDCI-RDA,AMANKOU JEAN MICHEL,3112,40.63,False
21,INDENIE-DJUABLIN,117,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",17960.0,8130.0,45.27,470.0,7660.0,INDEPENDANT,KONAN JEAN DE DIEU,1462,29.67,False
21,INDENIE-DJUABLIN,117,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",17960.0,8130.0,45.27,470.0,7660.0,ADCI,ANOH KOUAO STEPHANE,94,1.91,False
21,INDENIE-DJUABLIN,118,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",14086.0,5069.0,35.99,142.0,4927.0,RHDP,TANO MANIZAN ETIENNE,1740,35.32,True
21,INDENIE-DJUABLIN,118,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",14086.0,5069.0,35.99,142.0,4927.0,INDEPENDANT,ALIKO NCHO FRANCK ANGHUI,238,4.83,False
21,INDENIE-DJUABLIN,118,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",14086.0,5069.0,35.99,142.0,4927.0,PDCI-RDA,BROU MIAN,1363,27.66,False
21,INDENIE-DJUABLIN,118,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",14086.0,5069.0,35.99,142.0,4927.0,INDEPENDANT,FOFANA MAMADOU,2571,31.46,False
21,INDENIE-DJUABLIN,119,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",11815.0,8223.0,69.6,50.0,8173.0,RHDP,KONE IBRAHIMA,5439,66.55,True
21,INDENIE-DJUABLIN,119,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",11815.0,8223.0,69.6,50.0,8173.0,PDCI-RDA,KONE SEYDOU,59,0.72,False
21,INDENIE-DJUABLIN,119,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",11815.0,8223.0,69.6,50.0,8173.0,RHDP,KONATE LADJI,7042,60.6,True
21,INDENIE-DJUABLIN,120,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",17672.0,11759.0,66.54,138.0,11621.0,INDEPENDANT,FOFANA LASSANA,4430,38.12,False
21,INDENIE-DJUABLIN,120,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",17672.0,11759.0,66.54,138.0,11621.0,INDEPENDANT,BAMBA MOUSSA,283,2.15,False
21,INDENIE-DJUABLIN,120,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",17672.0,11759.0,66.54,138.0,11621.0,INDEPENDANT,KONE DAVID MEBRA,170,1.29,False
21,INDENIE-DJUABLIN,120,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",17672.0,11759.0,66.54,138.0,11621.0,INDEPENDANT,TRAORE DRISSA,521,3.97,False
21,INDENIE-DJUABLIN,121,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",18754.0,13278.0,70.8,142.0,13136.0,INDEPENDANT,SANOGO AMADOU,47,1.05,False
21,INDENIE-DJUABLIN,121,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",18754.0,13278.0,70.8,142.0,13136.0,INDEPENDANT,TRAORE BOURAHIMA,215,4.79,False
21,INDENIE-DJUABLIN,121,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",18754.0,13278.0,70.8,142.0,13136.0,INDEPENDANT,TRAORE SOULEIMANE,199,4.44,False
21,KABADOUGOU,122,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",7903.0,4577.0,57.91,92.0,4485.0,RHDP,DOUMBIA ALASSANE,1916,42.72,True
21,KABADOUGOU,122,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",7903.0,4577.0,57.91,92.0,4485.0,INDEPENDANT,VAKABA FOFANA,1914,42.68,False
21,KABADOUGOU,122,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",7903.0,4577.0,57.91,92.0,4485.0,INDEPENDANT,TRAORE ABDOULAYE,7,0.16,False
21,KABADOUGOU,122,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",7903.0,4577.0,57.91,92.0,4485.0,PDCI-RDA,DIAKITE BOUAKARY SIDIKI,112,2.5,False
22,KABADOUGOU,123,"ODIENNE , COMMUNE",32124.0,32116.0,99.98,9.0,32107.0,INDEPENDANT,SYLLA MARIAME,2160,12.77,False
22,KABADOUGOU,123,"ODIENNE , COMMUNE",32124.0,32116.0,99.98,9.0,32107.0,INDEPENDANT,KONE BEN IDRISS,89,0.53,False
22,KABADOUGOU,123,"ODIENNE , COMMUNE",32124.0,32116.0,99.98,9.0,32107.0,INDEPENDANT,KEITA ADAMA,2685,15.87,False
22,KABADOUGOU,123,"ODIENNE , COMMUNE",32124.0,32116.0,99.98,9.0,32107.0,PDCI-RDA,VASSIRIKI DOUMBIA,169,1.0,False
22,KABADOUGOU,123,"ODIENNE , COMMUNE",32124.0,32116.0,99.98,9.0,32107.0,INDEPENDANT,ASSY NCHO GUY SERGE,84,0.96,False
22,KABADOUGOU,123,"ODIENNE , COMMUNE",32124.0,32116.0,99.98,9.0,32107.0,INDEPENDANT,ATSE URBAIN,593,6.77,False
22,KABADOUGOU,123,"ODIENNE , COMMUNE",32124.0,32116.0,99.98,9.0,32107.0,INDEPENDANT,BLE N'GUESSAN ALAIN CARLOS,430,4.91,False
22,KABADOUGOU,141,"ADZOPE, COMMUNE",34787.0,12179.0,35.01,3.0,4238756.0,INDEPENDANT,DIARRA CHEICK HAMMALAH,308,3.52,False
22,KABADOUGOU,141,"ADZOPE, COMMUNE",34787.0,12179.0,35.01,3.0,4238756.0,RHDP,ACHI PATRICK JEROME,7246,82.75,True
22,KABADOUGOU,141,"ADZOPE, COMMUNE",34787.0,12179.0,35.01,3.0,4238756.0,INDEPENDANT,EBY FOLY ANGE MARIUS,53,0.61,False
22,KABADOUGOU,141,"ADZOPE, COMMUNE",34787.0,12179.0,35.01,3.0,4238756.0,INDEPENDANT,ASSI KANON JEAN SYLVESTRE,1755,17.46,False
22,KABADOUGOU,141,"ADZOPE, COMMUNE",34787.0,12179.0,35.01,3.0,4238756.0,INDEPENDANT,AMON NCHO KOUADIO PATRICK,911,9.06,False
22,KABADOUGOU,141,"ADZOPE, COMMUNE",34787.0,12179.0,35.01,3.0,4238756.0,INDEPENDANT,ASSY YAPO GHISLAIN,492,4.89,False
22,KABADOUGOU,141,"ADZOPE, COMMUNE",34787.0,12179.0,35.01,3.0,4238756.0,INDEPENDANT,YAPI YATTE ALPHONSE,848,8.44,False
22,KABADOUGOU,142,"ADZOPE, COMMUNE",32407.0,10322.0,31.85,270.0,10052.0,INDEPENDANT,ASSEUHI AKA JULIEN SERGE,508,5.05,False
22,KABADOUGOU,142,"ADZOPE, COMMUNE",32407.0,10322.0,31.85,270.0,10052.0,MGC,YAPI CLOTIDE OHOUOCHI,366,3.64,False
22,KABADOUGOU,142,"ADZOPE, COMMUNE",32407.0,10322.0,31.85,270.0,10052.0,INDEPENDANT,ASSAMOI ODI ANGE MITTERAND BIENVENU,1351,11.19,False
22,KABADOUGOU,142,"ADZOPE, COMMUNE",32407.0,10322.0,31.85,270.0,10052.0,RHDP,BOTCHI ASSI ABEL,8207,67.96,True
22,LA ME,143,"ADZOPE, COMMUNE",33376.0,12344.0,36.98,268.0,12076.0,ADCI,KAKOU SEKA MARCEL SYLVESTRE,207,1.71,False
22,LA ME,143,"ADZOPE, COMMUNE",33376.0,12344.0,36.98,268.0,12076.0,INDEPENDANT,ABENIN YAPO,1339,11.09,False
22,LA ME,143,"ADZOPE, COMMUNE",33376.0,12344.0,36.98,268.0,12076.0,FPI,ASSI ROMEO,875,7.25,False
22,LA ME,143,"ADZOPE, COMMUNE",33376.0,12344.0,36.98,268.0,12076.0,FNDR,BROU BEDA ROGER,934,13.95,False
22,LA ME,143,"ADZOPE, COMMUNE",33376.0,12344.0,36.98,268.0,12076.0,INDEPENDANT,N'GUESSAN-BECHIE PAUL,2686,40.13,False
22,LA ME,144,"AFFERY, COMMUNE ET SOUS-PREFECTURE",16380.0,6980.0,42.61,287.0,6693.0,INDEPENDANT,YAO AKA JAURES ROLAND STEPHANE,65,0.97,False
22,LA ME,144,"AFFERY, COMMUNE ET SOUS-PREFECTURE",16380.0,6980.0,42.61,287.0,6693.0,RHDP,ASSOI ASSI APPOLINAIRE,2855,42.66,True
23,LA ME,144,"AFFERY, COMMUNE ET SOUS-PREFECTURE",16380.0,6980.0,42.61,287.0,6693.0,INDEPENDANT,YAPO VALERIE-YOLANDE,1294,9.91,False
23,LA ME,144,"AFFERY, COMMUNE ET SOUS-PREFECTURE",16380.0,6980.0,42.61,287.0,6693.0,INDEPENDANT,ANON AGUIE CLOTAIRE,483,3.7,False
23,LA ME,144,"AFFERY, COMMUNE ET SOUS-PREFECTURE",16380.0,6980.0,42.61,287.0,6693.0,INDEPENDANT,KOISSY SECKA RENE NOEL FABRICE,130,1.0,False
23,LA ME,144,"AFFERY, COMMUNE ET SOUS-PREFECTURE",16380.0,6980.0,42.61,287.0,6693.0,INDEPENDANT,ASSEU ELOLO SIDONIE,3066,23.47,False
23,LA ME,145,"AFFERY, COMMUNE ET SOUS-PREFECTURE",41157.0,13552.0,32.93,488.0,13064.0,INDEPENDANT,KIMOU ACHY JOEL FABRICE,207,1.58,False
23,LA ME,145,"AFFERY, COMMUNE ET SOUS-PREFECTURE",41157.0,13552.0,32.93,488.0,13064.0,FPI,YAPO ATSE HERMANN NDAH,499,3.82,False
23,LA ME,145,"AFFERY, COMMUNE ET SOUS-PREFECTURE",41157.0,13552.0,32.93,488.0,13064.0,RHDP,ASSI JEAN-LUC,6859,52.5,True
23,LA ME,145,"AFFERY, COMMUNE ET SOUS-PREFECTURE",41157.0,13552.0,32.93,488.0,13064.0,INDEPENDANT,KIMOU KOFFI FLORENT,440,3.37,False
23,LA ME,145,"AFFERY, COMMUNE ET SOUS-PREFECTURE",41157.0,13552.0,32.93,488.0,13064.0,RHDP,NCHO NCHO CHRISTOPHE,6034,44.21,True
23,LA ME,146,"AFFERY, COMMUNE ET SOUS-PREFECTURE",54427.0,13996.0,25.72,349.0,13647.0,INDEPENDANT,ABOA HERMANN,1531,11.22,False
23,LA ME,146,"AFFERY, COMMUNE ET SOUS-PREFECTURE",54427.0,13996.0,25.72,349.0,13647.0,INDEPENDANT,YAPO MARTIAL AUGUSTE,889,6.51,False
23,LA ME,146,"AFFERY, COMMUNE ET SOUS-PREFECTURE",54427.0,13996.0,25.72,349.0,13647.0,PDCI-RDA,DIALLO IBRAHIMA SORY,1433,10.5,False
23,LA ME,146,"AFFERY, COMMUNE ET SOUS-PREFECTURE",54427.0,13996.0,25.72,349.0,13647.0,INDEPENDANT,AMON EDY JEAN-ERIC,2863,28.56,False
23,LA ME,146,"AFFERY, COMMUNE ET SOUS-PREFECTURE",54427.0,13996.0,25.72,349.0,13647.0,UFD,ACAFOU BEKOIN,289,2.88,False
23,LA ME,147,"AFFERY, COMMUNE ET SOUS-PREFECTURE",27218.0,10647.0,39.12,622.0,10025.0,INDEPENDANT,ASSI NDIN THEODORE,2833,28.26,False
23,LA ME,147,"AFFERY, COMMUNE ET SOUS-PREFECTURE",27218.0,10647.0,39.12,622.0,10025.0,RHDP,ADEPO YAPO FRANCOIS,3962,39.52,True
23,LA ME,147,"AFFERY, COMMUNE ET SOUS-PREFECTURE",27218.0,10647.0,39.12,622.0,10025.0,ADCI,ADCI,1113,7.99,False
23,LA ME,125,"AFFERY, COMMUNE ET SOUS-PREFECTURE",47838.0,14471.0,30.25,544.0,13927.0,RHDP,"UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE",10432,74.9,True
23,LA ME,125,"AFFERY, COMMUNE ET SOUS-PREFECTURE",47838.0,14471.0,30.25,544.0,13927.0,PDCI-RDA,TOUS ENSEMBLE POUR LA COTE D'IVOIRE,2208,15.85,False
23,LA ME,125,"AFFERY, COMMUNE ET SOUS-PREFECTURE",47838.0,14471.0,30.25,544.0,13927.0,INDEPENDANT,DIAKITE ALAHASSANE,17141,62.34,True
23,LA ME,125,"AFFERY, COMMUNE ET SOUS-PREFECTURE",47838.0,14471.0,30.25,544.0,13927.0,RHDP,FAMOUSSA COULIBALY,8675,31.55,False
23,LA ME,125,"AFFERY, COMMUNE ET SOUS-PREFECTURE",47838.0,14471.0,30.25,544.0,13927.0,INDEPENDANT,BAMBA FATOU,71,0.26,False
23,LA ME,126,"DIVO, COMMUNE",80222.0,28025.0,34.93,528.0,27497.0,INDEPENDANT,DJEGBI PRINCE HUSTER FRANCIS,41,0.15,False
23,LA ME,126,"DIVO, COMMUNE",80222.0,28025.0,34.93,528.0,27497.0,RHDP,DJA-BLE JOSEPH,3899,52.23,True
23,LA ME,126,"DIVO, COMMUNE",80222.0,28025.0,34.93,528.0,27497.0,INDEPENDANT,OUREGA AGNEZA KOUASSI LANDRY,726,9.73,False
23,LA ME,126,"DIVO, COMMUNE",80222.0,28025.0,34.93,528.0,27497.0,INDEPENDANT,AMANE KOUASSI VINCENT,165,2.21,False
23,LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",28375.0,7714.0,27.19,249.0,7465.0,EDS,DAGO KOUASSI AUGUSTE,16,0.21,False
23,LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",28375.0,7714.0,27.19,249.0,7465.0,INDEPENDANT,N'DA YAO ALEXANDRE,285,3.82,False
23,LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",28375.0,7714.0,27.19,249.0,7465.0,INDEPENDANT,KOUASSI EPSE ABOURLAY TITRE MARIE-MADELEINE,109,1.46,False
23,LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",28375.0,7714.0,27.19,249.0,7465.0,PDCI-RDA,N'GUESSAN YAO SERGE,1897,25.41,False
24,LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",28375.0,7714.0,27.19,249.0,7465.0,MLPCI,TRAORE NAMORY,30,0.23,False
24,LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",28375.0,7714.0,27.19,249.0,7465.0,INDEPENDANT,KRAGBE BEHIBRO PHILIPPE MICHAEL,4959,37.38,False
24,LOH-DJIBOUA,128,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",30986.0,13544.0,43.71,276.0,13268.0,RHDP,KOKO PATRICIA SYLVIE EPSE YAO,7622,57.45,True
24,LOH-DJIBOUA,128,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",30986.0,13544.0,43.71,276.0,13268.0,PDCI-RDA,KOUAME KOUASSI INNOCENT,497,3.75,False
24,LOH-DJIBOUA,128,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",30986.0,13544.0,43.71,276.0,13268.0,RHDP,GNEBA NADINE MELANIE,4260,86.99,True
24,LOH-DJIBOUA,129,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",12142.0,5036.0,41.48,139.0,4897.0,MGC,LAGO DOUGROU DOMINIQUE,546,11.15,False
24,LOH-DJIBOUA,129,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",12142.0,5036.0,41.48,139.0,4897.0,INDEPENDANT,YAO ASSABLI YAO,24,0.56,False
24,LOH-DJIBOUA,129,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",12142.0,5036.0,41.48,139.0,4897.0,INDEPENDANT,BREUDJI HERMANN LANDRY,1155,26.74,False
24,LOH-DJIBOUA,130,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",13640.0,4476.0,32.82,156.0,4320.0,RHDP,ABADI MIEZAN CHARLES,2758,63.84,True
24,LOH-DJIBOUA,130,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",13640.0,4476.0,32.82,156.0,4320.0,INDEPENDANT,GNATTO BAHIE SEBASTIEN,14,0.32,False
24,LOH-DJIBOUA,130,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",13640.0,4476.0,32.82,156.0,4320.0,PDCI-RDA,GAYE GNAFFOU DOGOLIE JEAN,311,7.2,False
24,LOH-DJIBOUA,130,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",13640.0,4476.0,32.82,156.0,4320.0,RHDP,MERHY SAMY,4166,64.58,True
24,LOH-DJIBOUA,131,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",18404.0,6693.0,36.37,242.0,6451.0,EDS,AHIPEAUD AHIPEAUD JEAN-ANDRE,267,4.14,False
24,LOH-DJIBOUA,131,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",18404.0,6693.0,36.37,242.0,6451.0,INDEPENDANT,DAGO KOUASSI JUSTIN AIME,298,4.62,False
24,LOH-DJIBOUA,131,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",18404.0,6693.0,36.37,242.0,6451.0,PDCI-RDA,GUEBO DOUKOURE MARCEL,589,9.13,False
24,LOH-DJIBOUA,131,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",18404.0,6693.0,36.37,242.0,6451.0,INDEPENDANT,KAMBOU SANSAN SYLVAIN,100,1.18,False
24,LOH-DJIBOUA,131,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",18404.0,6693.0,36.37,242.0,6451.0,INDEPENDANT,KONE CHEVA ADAM MOHAMED,153,1.81,False
24,LOH-DJIBOUA,131,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",18404.0,6693.0,36.37,242.0,6451.0,INDEPENDANT,LAGO LAVRI SOLANGE EPSE KONE,891,10.51,False
24,LOH-DJIBOUA,132,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",38754.0,8724.0,22.51,250.0,8474.0,INDEPENDANT,DALLI ARTHUR PRINCE-RICHARD,1762,20.79,False
24,LOH-DJIBOUA,132,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",38754.0,8724.0,22.51,250.0,8474.0,INDEPENDANT,GODI DADIE JUSTIN,289,3.41,False
24,LOH-DJIBOUA,132,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",38754.0,8724.0,22.51,250.0,8474.0,PDCI-RDA,MAGOU MANDY CARMEN,754,8.9,False
25,LOH-DJIBOUA,132,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",38754.0,8724.0,22.51,250.0,8474.0,INDEPENDANT,HOURA KOUASSI MARC,4392,41.41,True
25,LOH-DJIBOUA,132,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",38754.0,8724.0,22.51,250.0,8474.0,INDEPENDANT,KOUADIO KOUADIO AURELIEN,499,4.7,False
25,LOH-DJIBOUA,133,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",36006.0,10954.0,30.42,348.0,10606.0,RHDP,KOUASSI ALLOMO FLORE FAITAY,2522,23.78,False
25,LOH-DJIBOUA,133,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",36006.0,10954.0,30.42,348.0,10606.0,INDEPENDANT,GOORE BI GOLE JEAN BAPTISTE,303,2.86,False
25,LOH-DJIBOUA,133,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",36006.0,10954.0,30.42,348.0,10606.0,INDEPENDANT,KOFFI LOUKOU LEON,2703,25.49,False
25,LOH-DJIBOUA,133,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",36006.0,10954.0,30.42,348.0,10606.0,INDEPENDANT,KAMAGATE MOUSSA EL FADHEL,131,1.1,False
25,LOH-DJIBOUA,133,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",36006.0,10954.0,30.42,348.0,10606.0,INDEPENDANT,NDIA FREDERIK,556,4.66,False
25,LOH-DJIBOUA,133,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",36006.0,10954.0,30.42,348.0,10606.0,INDEPENDANT,COWPPLI BONY AFFOUE ELISABETH,209,1.75,False
25,LOH-DJIBOUA,133,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",36006.0,10954.0,30.42,348.0,10606.0,INDEPENDANT,TIE BI IRIE MODESTE,90,0.75,False
25,LOH-DJIBOUA,133,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",36006.0,10954.0,30.42,348.0,10606.0,INDEPENDANT,DJE BI TCHAN,254,2.13,False
25,LOH-DJIBOUA,133,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",36006.0,10954.0,30.42,348.0,10606.0,INDEPENDANT,BLE BI BONAVENTURE,106,0.89,False
25,LOH-DJIBOUA,134,"BOUAFLE, COMMUNE",43844.0,12123.0,27.65,180.0,11943.0,INDEPENDANT,OUATTARA IBRAHIM,146,1.22,False
25,LOH-DJIBOUA,134,"BOUAFLE, COMMUNE",43844.0,12123.0,27.65,180.0,11943.0,RHDP,KONE ADAMA,6712,56.2,True
25,LOH-DJIBOUA,134,"BOUAFLE, COMMUNE",43844.0,12123.0,27.65,180.0,11943.0,ADCI,TIBE BI N'GUESSAN MARCEL,190,1.59,False
25,LOH-DJIBOUA,134,"BOUAFLE, COMMUNE",43844.0,12123.0,27.65,180.0,11943.0,INDEPENDANT,OUEDRAOGO AMIDOU,24,0.2,False
